target_id,gene_name,gene_type,V4,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
MSTRG.2770.1,NA,NA,NA,3.49770834738686e-95,1.47598045697204e-90,2.97678124351014,0.143809128446132,7.10614522879898,2.67784473288629,0.0134590510339202,0.0108869006812882,0.0175625471027341,0.0175625471027341
MSTRG.9599.5,NA,NA,NA,1.86294778876567e-33,1.57227204528456e-29,1.97302332885851,0.163691290981388,7.55333537991448,1.20000012335776,0.00278458737113736,0.0374076707435926,0.0153239745706085,0.0374076707435926
MSTRG.2770.2,NA,NA,NA,3.34047270170193e-25,1.28148124820699e-21,3.04945506229819,0.294021034280725,5.49800005835255,2.88073260608489,0.0960416795849273,0.0176830116551617,0.0336308733143336,0.0336308733143336
MSTRG.33.1,NA,NA,NA,2.73126417145584e-24,8.53742601030958e-21,-1.12791105430881,0.110918298881483,8.01030919048143,0.396032602320169,0.00474794543748789,0.013224052550719,0.0137063581026551,0.0137063581026551
MSTRG.388.1,NA,NA,NA,8.22117932444374e-24,2.39256162567268e-20,-2.07867932181851,0.206608911532952,4.86722783878924,1.34605670187912,0.0193200256794612,0.0429104555609967,0.0447108378077857,0.0447108378077857
MSTRG.19650.4,NA,NA,NA,2.40774593174449e-22,6.35020416879499e-19,-1.16192535006015,0.119503738373866,7.29024788244374,0.413470643489509,0.00486872930654489,0.00569313038819204,0.0165529859214492,0.0165529859214492
MSTRG.25714.5,NA,NA,NA,3.38291529905239e-22,8.39729124982719e-19,-6.57951438800678,0.679123452584312,2.59776648588513,13.0133694149609,0.312190156128746,-0.279231980673187,0.379622839646308,0.379622839646308
MSTRG.10251.1,NA,NA,NA,1.05092137501673e-21,2.46373920242465e-18,2.60474941505867,0.272128327018244,7.21080030430308,2.12428044621344,0.0258299629969031,0.0852507765517197,0.0169726602108569,0.0852507765517197
MSTRG.20432.20,NA,NA,NA,3.31664243995207e-19,6.22032604454744e-16,6.88087972303118,0.768156593286597,2.74895477790033,14.329315724937,0.562839632140947,-0.406134637027744,0.322257195573559,0.322257195573559
MSTRG.13168.29,NA,NA,NA,1.0208139831621e-18,1.72307275473863e-15,1.7194560406139,0.194667007952272,5.36912028467963,0.899868610959618,0.0208179560072384,-0.00468059565907634,0.0360249099703963,0.0360249099703963
MSTRG.21970.6,NA,NA,NA,9.05361360771711e-18,1.38926877754637e-14,-1.68033810091019,0.195720861484788,5.15026659325559,0.859959828614004,0.0176260673858527,-0.00150233163227484,0.0398339160446688,0.0398339160446688
MSTRG.12169.13,NA,NA,NA,9.65943045965217e-18,1.40636897228476e-14,-1.75500864405263,0.204595782874769,5.67695849091668,0.959276573708529,0.0320085380934261,0.0120664262799457,0.0307806134617833,0.0307806134617833
MSTRG.24251.6,NA,NA,NA,1.94784526181109e-17,2.65842359055006e-14,-5.63799270611334,0.663538210405437,2.12584917249673,9.55744429533729,0.0337395740592181,-0.00704486270783753,0.626684860942857,0.626684860942857
MSTRG.5958.74,NA,NA,NA,5.04923072435412e-15,4.84249915276494e-12,1.85487803266418,0.237024540162573,4.21689637281316,1.08036007724545,0.0169856357826302,0.043249767251626,0.0672853131762885,0.0672853131762885
